,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6330,57.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,0.479213066788519
6331,29.0,7.0,1.0,3.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.05930009470761869
6332,45.0,9.0,1.0,6.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.028713480005086972
6333,52.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.03388308956567835
6334,36.0,0.0,2.0,6.0,1.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,-1.8,93.369,-34.8,0.635,5008.7,0.40663741075543697
6335,46.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.11827436213006391
6336,44.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.023974080791960808
6337,47.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2,0.4267281699098643
6338,30.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.21329673591463513
6339,36.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,-1.8,93.075,-47.1,1.365,5099.1,0.767828741874263
6340,39.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.03130863940937054
6341,28.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.392,5099.1,0.2894563242011615
6342,50.0,9.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.04966143373428905
6343,29.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.06092697965395027
6344,34.0,9.0,2.0,5.0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0758177166959614
6345,30.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.04855771816743144
6346,49.0,3.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,10.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.012612936543507845
6347,33.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.06644318009706277
6348,47.0,7.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.07249934264646496
6349,57.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05296988937316489
6350,57.0,10.0,1.0,6.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.058733834320027434
6351,37.0,7.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04439082273591785
6352,35.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.05055248748062524
6353,35.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.08297806285264346
6354,30.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0.08043125886136002
6355,37.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.053949310643316324
6356,39.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.055881904481619
6357,58.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.967,5228.1,0.0385064420554858
6358,52.0,9.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,0.4388315693722306
6359,35.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.029216238348614372
6360,55.0,0.0,2.0,6.0,1.0,1.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.06386685735579772
6361,49.0,3.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.041690821100059935
6362,66.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,-1.7,94.027,-38.3,0.903,4991.6,0.8803874909287701
6363,54.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.047166755614010104
6364,45.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.04175887210393873
6365,29.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.958,5228.1,0.10678942764228794
6366,56.0,4.0,1.0,5.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,0.029869571588126517
6367,25.0,8.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,-1.7,94.055,-39.8,0.72,4991.6,0.5168600211692927
6368,57.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.01097714710049945
6369,35.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.16567009078600906
6370,27.0,7.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0708321507989826
6371,30.0,6.0,2.0,6.0,1.0,0.0,0.0,9.0,3.0,1.0,0.0,1.0,-3.4,92.379,-29.8,0.788,5017.5,0.4053974499588809
6372,35.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.0379643664019986
6373,54.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,-3.4,92.379,-29.8,0.741,5017.5,0.24950145791295994
6374,38.0,9.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,-1.8,93.369,-34.8,0.653,5008.7,0.6220785169890639
6375,32.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.04843986010198372
6376,32.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,-3.4,92.649,-30.1,0.716,5017.5,0.45809775995680624
6377,38.0,9.0,1.0,6.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.08017360317297552
6378,34.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.04477548526724881
6379,29.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.048191948044857255
6380,58.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05376647345772336
6381,40.0,9.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.05141481163269591
6382,24.0,9.0,2.0,5.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,-1.7,94.215,-40.3,0.884,4991.6,0.7378282550399475
6383,36.0,9.0,2.0,5.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.05037484290717003
6384,29.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04725216220371345
6385,30.0,7.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.049587568774716255
6386,38.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.06646112398857675
6387,47.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.03550688041074964
6388,39.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.04168055410890031
6389,39.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02221064521135215
6390,40.0,0.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,0.11928829944701906
6391,39.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,-2.9,92.201,-31.4,0.849,5076.2,0.22077396932007382
6392,33.0,7.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.04798744029907777
6393,55.0,6.0,1.0,6.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.264,5099.1,0.23254081065266347
6394,55.0,7.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.022909562927176396
6395,45.0,1.0,2.0,2.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0.0683816624274939
6396,28.0,6.0,1.0,6.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.08514873097804336
6397,20.0,8.0,2.0,3.0,1.0,1.0,0.0,8.0,3.0,1.0,4.0,2.0,-1.1,94.601,-49.5,0.982,4963.6,0.5863842639741815
6398,33.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.06897412219746735
6399,40.0,4.0,1.0,6.0,0.0,1.0,1.0,6.0,3.0,12.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.018947153342417127
6400,31.0,0.0,2.0,6.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,0.1961693603792144
6401,49.0,6.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.09824350354848825
6402,38.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.04467031905312663
6403,42.0,4.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,6.0,1.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0.037725896631402335
6404,58.0,0.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.03790238122301298
6405,37.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.03411137060218041
6406,58.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.040798839494073355
6407,45.0,9.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,22.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.0029272413509842934
6408,27.0,7.0,1.0,3.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.028198579976295164
6409,51.0,7.0,2.0,3.0,1.0,0.0,1.0,6.0,2.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04220238952546577
6410,34.0,9.0,1.0,6.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.029823863926851275
6411,30.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.02418126233603676
6412,33.0,9.0,1.0,5.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,-1.1,94.199,-37.5,0.886,4963.6,0.5926964295827137
6413,40.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.12367191730410786
6414,40.0,1.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,-2.9,92.963,-40.8,1.215,5076.2,0.13634795044805179
6415,32.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.06722482690718969
6416,34.0,9.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,-1.7,94.215,-40.3,0.793,4991.6,0.301359122499015
6417,50.0,4.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,0.038890436160163244
6418,41.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0.08350801542364494
6419,35.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.04110359950554809
6420,42.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.05160791300056719
6421,33.0,7.0,2.0,3.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.08054786008263932
6422,57.0,5.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,-2.9,92.963,-40.8,1.266,5076.2,0.34478987872212913
6423,36.0,4.0,1.0,6.0,1.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.06688788814250196
6424,36.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.02764538744155163
6425,37.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,-3.4,92.431,-26.9,0.73,5017.5,0.24236839706324895
6426,26.0,8.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,-1.8,92.893,-46.2,1.313,5099.1,0.2867096293440137
6427,36.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05293598984944844
6428,47.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.03238201947782647
6429,34.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.024994910824591727
6430,54.0,9.0,1.0,6.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.032298164903721296
6431,46.0,9.0,1.0,5.0,1.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.02317716993834354
6432,33.0,10.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.05254362063201242
6433,32.0,6.0,2.0,5.0,1.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.057454338775435786
6434,26.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2,0.3787140256909162
6435,51.0,7.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.03984770773242513
6436,30.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,-1.8,93.075,-47.1,1.415,5099.1,0.24647086524608008
6437,32.0,9.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.030733782753993064
6438,54.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.06365578040009308
6439,50.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.057525395089558486
6440,56.0,4.0,1.0,6.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.05229335704622393
6441,25.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.044229472069658736
6442,44.0,4.0,1.0,6.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.03082682421365826
6443,41.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027860485611649718
6444,36.0,4.0,1.0,3.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.03442219939883575
6445,30.0,8.0,2.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.08939007456320255
6446,25.0,8.0,2.0,6.0,0.0,0.0,1.0,6.0,2.0,5.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.03447729414303698
6447,43.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,0.09656868884305804
6448,29.0,7.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.08496748378940477
6449,45.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05065810448555581
6450,38.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.0736763639390925
6451,54.0,6.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.03892318142754
6452,26.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.06480999808577073
6453,55.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.06003938031339748
6454,32.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.047755831663775485
6455,40.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,4.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.029469770522556327
6456,27.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,5.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.09497389643093532
6457,29.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05521223777168306
6458,35.0,0.0,2.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.04872504390898003
6459,42.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.027860485611649718
6460,43.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1,0.05533036680056827
6461,58.0,7.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,-1.8,93.369,-34.8,0.635,5008.7,0.30190066445682323
6462,44.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02804809847911472
6463,38.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,0.04669355800863618
6464,41.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.055516050330118874
6465,37.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.749,-34.6,0.642,5008.7,0.5593507348406466
6466,56.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.046240848673851934
6467,34.0,1.0,2.0,6.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.056390831922297664
6468,22.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.04631065944227449
6469,41.0,4.0,1.0,6.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,0.0283460279008387
6470,34.0,6.0,2.0,5.0,1.0,0.0,1.0,6.0,0.0,7.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.01900589864253051
6471,66.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,-1.7,94.215,-40.3,0.87,4991.6,0.29755029476289246
6472,35.0,0.0,1.0,6.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02596992962068333
6473,26.0,10.0,2.0,2.0,0.0,1.0,1.0,6.0,2.0,8.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.029014792199076548
6474,49.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02154904252468712
6475,30.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05068958178309608
6476,38.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.08273703625333105
6477,37.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.03689567772441591
6478,48.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0.04691479162029978
6479,41.0,9.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,-0.2,92.756,-45.9,3.669,5176.3,0.053240421104787654
6480,50.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.0445186533027201
6481,33.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0.0686172551119305
6482,53.0,7.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.13030263060303887
6483,73.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,-1.8,93.749,-34.6,0.645,5008.7,0.6865271699192419
6484,31.0,9.0,1.0,3.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,0.03564336575743664
6485,32.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.050220845644336556
6486,48.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1,0.041247600126983974
6487,39.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.11167730766207205
6488,41.0,9.0,2.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,-1.8,92.843,-50.0,1.703,5099.1,0.4926433527205275
6489,50.0,7.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.11040677533161458
6490,28.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.06568765180547065
6491,52.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.039442238093878625
6492,44.0,7.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.059843140712488564
6493,43.0,0.0,2.0,6.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.08518517538562775
6494,51.0,9.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.028316458369297737
6495,42.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,3.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03675205879286452
6496,29.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.06425838780603547
6497,54.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-1.8,93.749,-34.6,0.643,5008.7,0.7092436038846293
